game_id,campeon,frases,resultado
1297783288#participant1,Teemo,"Buen farmeador, Poco daño con Teemo, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",0
1297783288#participant2,Nocturne,"Poco daño con Nocturne, Torretas ignoradas, Sin centinelas de control, Baja participación en muertes, Jungla pasivo",0
1297783288#participant3,Orianna,"Ingankeable, Buen farmeador, Buena visión, Poco daño con Orianna, Baja participación en muertes, Jugador pasivo",0
1297783288#participant4,Ashe,"Jugador agresivo, Ingankeable, Buen farmeador, Buena visión, Jugador seguro, Ávaro",0
1297783288#participant5,Lux,"Alta participación en muertes, Ladrón épico, Buena visión, Jugador seguro, Sin centinelas de control",0
1297783288#participant6,Kayle,"Ingankeable, Buen farmeador, KDA alto, Invencible, Jugador seguro, Sin centinelas de control, Jugador pasivo",1
1297783288#participant7,Rammus,"KDA alto, Sobreviviente, Poco daño con Rammus, Baja participación en muertes, Castigos malos, Jungla pasivo",1
1297783288#participant8,Katarina,"Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Entra a torre y muere, Jugador pasivo",1
1297783288#participant9,Kai'Sa,"Ingankeable, Poco daño con Kai'Sa, Sin centinelas de control, Baja participación en muertes, Nivel 6 tardío, Jugador pasivo",1
1297783288#participant10,Blitzcrank,"Destructor de torretas, Ingankeable, Buena visión, Sin centinelas de control, Baja participación en muertes, Nivel 6 tardío, Carril vulnerable",1
1297740235#participant1,Darius,"Ingankeable, Buen farmeador, Jugador seguro, Sin centinelas de control",1
1297740235#participant2,Shaco,"Jungla agresivo, Buen farmeador, KDA alto, Sobreviviente, Buena visión, Poco daño con Shaco",1
1297740235#participant3,Ahri,"Ingankeable, Buen farmeador, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",1
1297740235#participant4,Miss Fortune,"Jugador agresivo, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión",1
1297740235#participant5,Morgana,"Ingankeable, KDA alto, Alta participación en muertes, Jugador seguro",1
1297740235#participant6,Cho'Gath,"Ingankeable, Poco daño con Cho'Gath, Torretas ignoradas, Jugador pasivo",0
1297740235#participant7,Vi,"Malos ganks, Poco daño con Vi, Jungla pasivo",0
1297740235#participant8,Akali,"Ingankeable, Buen farmeador, Alta participación en muertes, Rotación excelente, Jugador seguro, Jugador pasivo",0
1297740235#participant9,Kog'Maw,"Poco daño con Kog'Maw, Torretas ignoradas, Baja participación en muertes, Jugador pasivo, Mala visión",0
1297740235#participant10,Lulu,"Torretas ignoradas, Muere en ganks, Baja participación en muertes",0
1297777656#participant1,Sion,"Buen uso del barón, Mucho daño con Sion, Destructor de torretas, Buen farmeador, Alta participación en muertes, Ladrón épico, Buena visión, Hace split push, Entra a torre y muere, Mal duelista, Jugador pasivo",1
1297777656#participant2,Trundle,"Jungla agresivo, Buen uso del barón, Mucho daño con Trundle, Ladrón épico, Buena visión, Malos ganks, Nivel 6 tardío",1
1297777656#participant3,Fizz,"Jugador agresivo, Buen uso del barón, Destructor de torretas, Buen duelista, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Jugador seguro",1
1297777656#participant4,Kog'Maw,"Buen uso del barón, Buena visión, Torretas ignoradas, Baja participación en muertes, Jugador pasivo",1
1297777656#participant5,Zilean,"Buen uso del barón, Buena visión, Torretas ignoradas, Carril vulnerable",1
1297777656#participant6,Dr. Mundo,"Mucho daño con Dr. Mundo, Buen farmeador, Buena visión, Jugador pasivo",0
1297777656#participant7,Viego,"Jungla agresivo, Mucho daño con Viego, Buen duelista, KDA alto, Alta participación en muertes, Torretas ignoradas, Castigos malos",0
1297777656#participant8,Vex,"Jugador agresivo, Buen farmeador, Rotación excelente, Buena visión",0
1297777656#participant9,Miss Fortune,"Jugador agresivo, Buen farmeador, Buena visión, Jugador seguro",0
1297777656#participant10,Nami,Buena visión,0
1297769337#participant1,Olaf,"Jugador agresivo, Buen uso del barón, Mucho daño con Olaf, Destructor de torretas, Buen duelista, Destructor de torretas temprano, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Carril vulnerable",1
1297769337#participant2,Hecarim,"Buen uso del barón, Destructor de torretas, Buen farmeador, Poco daño con Hecarim, Baja participación en muertes, Jungla pasivo",1
1297769337#participant3,Pantheon,"Jugador agresivo, Buen uso del barón, Mucho daño con Pantheon, Buen farmeador, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión",1
1297769337#participant4,Jinx,"Buen uso del barón, Mucho daño con Jinx, Ingankeable, Buen farmeador, KDA alto, Sobreviviente, Jugador seguro, Sin centinelas de control, Jugador pasivo",1
1297769337#participant5,Nami,"Buen uso del barón, KDA alto, Buena visión",1
1297769337#participant6,Urgot,"Jugador agresivo, Ingankeable, Alta participación en muertes, Rotación excelente, Buena visión, Torretas ignoradas, Malo para farmear, Carril vulnerable",0
1297769337#participant7,Trundle,"Poco daño con Trundle, Malo para farmear",0
1297769337#participant8,Vladimir,"Jugador agresivo, Buen farmeador, Alta participación en muertes, Rotación excelente, Buena visión, Jugador seguro, Torretas ignoradas",0
1297769337#participant9,Kog'Maw,"Ingankeable, Buen farmeador, Torretas ignoradas, Baja participación en muertes, Jugador pasivo, Mala visión",0
1297769337#participant10,Lulu,"Ingankeable, Jugador seguro, Torretas ignoradas",0
1297791741#participant1,Mordekaiser,"Buen uso del barón, Ingankeable, Buen farmeador, Rotación excelente, Sobreviviente, Buena visión, Jugador seguro, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1297791741#participant2,Nocturne,"Buen uso del barón, Mucho daño con Nocturne, Buen farmeador, Sobreviviente, Lentos para finalizar, Sin centinelas de control",1
1297791741#participant3,Lux,"Buen uso del barón, Buen farmeador, KDA alto, Buena visión, Dejó de farmear, Poco daño con Lux, Lentos para finalizar",1
1297791741#participant4,Ezreal,"Buen uso del barón, Mucho daño con Ezreal, Destructor de torretas, Buen farmeador, Alta participación en muertes, Jugador seguro, Hace split push, Dejó de farmear, Lentos para finalizar, Jugador pasivo",1
1297791741#participant5,Senna,"Buen uso del barón, Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Lentos para finalizar",1
1297791741#participant6,Gnar,"Ingankeable, Sobreviviente, Buena visión, Jugador seguro, Jugador pasivo",0
1297791741#participant7,Vi,"Mucho daño con Vi, Destructor de torretas, Destructor de torretas temprano, Buen farmeador, Alta participación en muertes, Malos ganks, Sin centinelas de control, Jungla pasivo",0
1297791741#participant8,Viktor,"Mucho daño con Viktor, Dejó de farmear, Jugador pasivo",0
1297791741#participant9,Yasuo,"Destructor de torretas, Jugador seguro, Selección extraña, Hace split push, Jugador pasivo",0
1297791741#participant10,Zilean,"Destructor de torretas, Ingankeable, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro",0
1297778644#participant1,Yorick,"Ingankeable, Buen farmeador, Sobreviviente, Jugador seguro, Poco daño con Yorick, Torretas ignoradas, Jugador pasivo",0
1297778644#participant2,Xin Zhao,"Buena visión, Dejó de farmear, Poco daño con Xin Zhao, Torretas ignoradas, Baja participación en muertes, Jungla pasivo",0
1297778644#participant3,Orianna,"Buen farmeador, Jugador seguro, Poco daño con Orianna, Jugador pasivo",0
1297778644#participant4,Zeri,"Buen farmeador, Alta participación en muertes, Buena visión, Sin centinelas de control, Nivel 6 tardío, Jugador pasivo",0
1297778644#participant5,Yuumi,"Alta participación en muertes, Buena visión, Jugador seguro, Torretas ignoradas",0
1297778644#participant6,Garen,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, Buena visión, Jugador seguro, Baja participación en muertes, Jugador pasivo",1
1297778644#participant7,Zed,"Buen uso del barón, KDA alto, Selección extraña, Dejó de farmear, Jungla pasivo",1
1297778644#participant8,Anivia,"Buen uso del barón, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Buena visión, Jugador seguro, Dejó de farmear, Jugador pasivo",1
1297778644#participant9,Ashe,"Buen uso del barón, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Alta participación en muertes, Jugador seguro",1
1297778644#participant10,Rakan,"Buen uso del barón, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión",1
1297791452#participant1,Garen,"Alta participación en muertes, Buena visión, Sin centinelas de control, Jugador pasivo",0
1297791452#participant2,Maokai,"Mucho daño con Maokai, Alta participación en muertes, Malo para farmear, Nivel 6 tardío",0
1297791452#participant3,Ahri,"Mucho daño con Ahri, Alta participación en muertes, Buena visión, Jugador seguro, Dejó de farmear",0
1297791452#participant4,Jinx,"Jugador agresivo, Mucho daño con Jinx, Buen farmeador, Alta participación en muertes, Ladrón épico, Buena visión, Jugador seguro",0
1297791452#participant5,Rakan,"Alta participación en muertes, Buena visión, Jugador seguro",0
1297791452#participant6,Irelia,"Buen uso del barón, Destructor de torretas, Destructor de torretas temprano, KDA alto, Alta participación en muertes, Jugador seguro, Ávaro, Lentos para finalizar",1
1297791452#participant7,Fiddlesticks,"Buen uso del barón, Mucho daño con Fiddlesticks, Destructor de torretas, KDA alto, Alta participación en muertes, Lentos para finalizar, Castigos malos, Jungla pasivo",1
1297791452#participant8,Akali,"Buen uso del barón, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Sobreviviente, Buena visión, Jugador seguro, Dejó de farmear, Poco daño con Akali, Lentos para finalizar, Baja participación en muertes, Jugador pasivo",1
1297791452#participant9,Twitch,"Buen uso del barón, Mucho daño con Twitch, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Buena visión, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1297791452#participant10,Ashe,"Buen uso del barón, KDA alto, Alta participación en muertes, Buena visión, Lentos para finalizar, Nivel 6 tardío",1
1297806836#participant1,Nasus,"Mucho daño con Nasus, Destructor de torretas, Ingankeable, Destructor de torretas temprano, Sobreviviente, Buena visión, Jugador seguro, Mal uso del barón, Derrota a pesar de ventaja, Jugador pasivo",0
1297806836#participant2,Lee Sin,"Jungla agresivo, Mucho daño con Lee Sin, KDA alto, Alta participación en muertes, Malos ganks, Mal uso del barón, Torretas ignoradas, Mal duelista, Derrota a pesar de ventaja, Nivel 6 tardío, Mala visión",0
1297806836#participant3,Pantheon,"Jugador agresivo, Destructor de torretas, Ingankeable, Rotación excelente, Buena visión, Mal uso del barón, Dejó de farmear, Derrota a pesar de ventaja, Baja participación en muertes",0
1297806836#participant4,Jinx,"Jugador agresivo, Mucho daño con Jinx, Ingankeable, Sobreviviente, Buena visión, Mal uso del barón, Derrota a pesar de ventaja",0
1297806836#participant5,Shaco,"Selección extraña, Mal uso del barón, Derrota a pesar de ventaja, ¡Demasiados Asesinatos!",0
1297806836#participant6,Garen,"Buen uso del barón, Mucho daño con Garen, Buena visión, Dejó de farmear, Jugador pasivo",1
1297806836#participant7,Bel'Veth,"Buen uso del barón, Mucho daño con Bel'Veth, Destructor de torretas, Buen farmeador, Hace split push, Dejó de farmear",1
1297806836#participant8,Akali,"Jugador agresivo, Buen uso del barón, Mucho daño con Akali, Destructor de torretas, Buen duelista, Dejó de farmear, Muere en ganks",1
1297806836#participant9,Lucian,"Buen uso del barón, Mucho daño con Lucian, Destructor de torretas, Buen farmeador, Buena visión, Carril vulnerable",1
1297806836#participant10,Sona,"Buen uso del barón, Alta participación en muertes, Buena visión, Muere en ganks, Carril vulnerable",1
1297770700#participant1,Tahm Kench,"Mucho daño con Tahm Kench, Destructor de torretas temprano, Alta participación en muertes, Dejó de farmear, Lentos para finalizar, Sin centinelas de control, Jugador pasivo",1
1297770700#participant2,Wukong,"Mucho daño con Wukong, Destructor de torretas temprano, Buen farmeador, Buena visión, Lentos para finalizar",1
1297770700#participant3,Syndra,"Jugador agresivo, Rotación excelente, Dejó de farmear, Lentos para finalizar",1
1297770700#participant4,Tristana,"Mucho daño con Tristana, Destructor de torretas, Buen farmeador, Dejó de farmear, Lentos para finalizar",1
1297770700#participant5,Karma,"Destructor de torretas, KDA alto, Alta participación en muertes, Rotación excelente, Buena visión, Lentos para finalizar",1
1297770700#participant6,Jax,"Buen farmeador, Buena visión, Jugador seguro, Hace split push, Mal uso del barón",0
1297770700#participant7,Kha'Zix,"Jungla agresivo, Buena visión, Mal uso del barón",0
1297770700#participant8,Katarina,"Jugador agresivo, Mucho daño con Katarina, Alta participación en muertes, Rotación excelente, Mal uso del barón, Dejó de farmear, Sin centinelas de control",0
1297770700#participant9,Xayah,"Jugador agresivo, Mucho daño con Xayah, Buena visión, Mal uso del barón, Dejó de farmear",0
1297770700#participant10,Thresh,"Ingankeable, Rotación excelente, Buena visión, Mal uso del barón, Torretas ignoradas, Nivel 6 tardío, Carril vulnerable",0
1297757059#participant1,Riven,"Buen farmeador, Alta participación en muertes, Rotación excelente, Buena visión, Dejó de farmear",0
1297757059#participant2,Amumu,"Jungla agresivo, Ladrón épico, Malos ganks, Torretas ignoradas, Sin centinelas de control, Nivel 6 tardío, Mala visión",0
1297757059#participant3,Zed,"Jugador agresivo, Mucho daño con Zed, Destructor de torretas, Alta participación en muertes, Ladrón épico, Rotación excelente, Buena visión",0
1297757059#participant4,Caitlyn,"Ingankeable, Buen farmeador, Buena visión, Jugador pasivo",0
1297757059#participant5,Seraphine,Buena visión,0
1297757059#participant6,Olaf,"Buen uso del barón, Mucho daño con Olaf, Destructor de torretas, Buena visión, Jugador pasivo",1
1297757059#participant7,Fiddlesticks,"Jungla agresivo, Buen uso del barón, Mucho daño con Fiddlesticks, Destructor de torretas, Buen farmeador, KDA alto, Alta participación en muertes, Sobreviviente, Sin centinelas de control, Castigos malos",1
1297757059#participant8,Nautilus,"Buen uso del barón, Selección extraña, Dejó de farmear, Carril vulnerable",1
1297757059#participant9,Jinx,"Buen uso del barón, Mucho daño con Jinx, Destructor de torretas, Ingankeable, Buen farmeador, KDA alto, Rotación excelente, Buena visión, Jugador pasivo",1
1297757059#participant10,Karma,"Buen uso del barón, Destructor de torretas, KDA alto, Alta participación en muertes, Buena visión",1
